OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
544636,100951,12/31/2025,2002,1,5,CardToCard,Completed,22,Mashhad,3/7/2024,VIP,Mechanical Keyboard,Electronics,62,59,59
544637,104913,1/17/2024,2013,4,20,Gateway,Completed,19,Rasht,6/21/2025,Regular,Notebook,Stationery,7,22,22
544638,106294,5/26/2025,2008,2,10,Wallet,Completed,41,Shiraz,6/2/2025,New,Phone Case,Accessories,14,25,25
544639,107803,6/1/2025,2004,1,20,Cash,Completed,53,Tehran,3/30/2025,Regular,Power Bank,Electronics,35,28,28
544640,109523,6/24/2025,2016,2,5,Gateway,Completed,59,Tehran,4/14/2025,Regular,Monitor,Electronics,21,40,40
544641,103834,8/11/2024,2018,2,0,Gateway,Cancelled,49,Shiraz,10/21/2023,New,Microphone,Electronics,85,170,170
544642,109763,5/26/2024,2010,1,0,Gateway,Completed,62,Shiraz,3/28/2025,Regular,Fitness Band,Wearables,55,55,55
544643,106390,3/15/2024,2015,1,0,Wallet,Completed,49,Mashhad,11/21/2023,VIP,Bluetooth Speaker,Electronics,58,58,58
544644,108538,9/15/2025,2002,1,15,Gateway,Completed,56,Rasht,9/27/2024,VIP,Mechanical Keyboard,Electronics,62,53,53
544645,109493,3/1/2025,2013,1,10,CardToCard,Completed,43,Ahvaz,5/9/2024,Regular,Notebook,Stationery,7,6,6
544646,104360,6/13/2025,2008,1,5,Gateway,Completed,64,Tehran,2/2/2023,New,Phone Case,Accessories,14,13,13
544647,108830,4/26/2025,2014,1,5,Wallet,Completed,30,Tehran,10/10/2023,New,Backpack,Accessories,42,40,40
544648,105915,7/22/2025,2003,1,0,Gateway,Completed,43,Rasht,11/8/2025,New,USB-C Cable,Accessories,9,9,9
544649,106716,9/1/2025,2017,1,10,Gateway,Completed,41,Ahvaz,9/21/2023,New,HDMI Cable,Accessories,11,10,10
544650,106352,7/1/2024,2017,2,10,Wallet,Completed,19,Isfahan,2/3/2023,New,HDMI Cable,Accessories,11,20,20
544651,100181,8/17/2025,2007,2,0,Gateway,Completed,63,Tabriz,5/8/2024,New,Headphones,Electronics,75,150,150
544652,100964,8/26/2024,2003,1,0,Gateway,Completed,28,Mashhad,8/23/2023,New,USB-C Cable,Accessories,9,9,9
544653,100719,1/25/2024,2006,1,0,CardToCard,Completed,29,Tehran,4/25/2025,VIP,Webcam,Electronics,48,48,48
544654,104988,12/8/2025,2015,1,0,Wallet,Completed,62,Qom,3/21/2023,Regular,Bluetooth Speaker,Electronics,58,58,58
544655,100259,10/11/2025,2002,1,20,Gateway,Completed,26,Isfahan,3/27/2023,New,Mechanical Keyboard,Electronics,62,50,50
544656,101546,10/12/2025,2008,1,15,Gateway,Completed,46,Ahvaz,1/9/2025,New,Phone Case,Accessories,14,12,12
544657,105441,11/20/2024,2001,1,15,Gateway,Completed,42,Mashhad,1/19/2025,New,Wireless Mouse,Electronics,18,15,15
544658,108831,10/30/2025,2015,2,0,Cash,Completed,63,Tehran,10/9/2024,VIP,Bluetooth Speaker,Electronics,58,116,116
544659,109311,9/7/2024,2001,4,0,Gateway,Completed,55,Tehran,12/26/2024,Regular,Wireless Mouse,Electronics,18,72,72
544660,107232,9/14/2024,2013,3,10,CardToCard,Completed,51,Rasht,12/23/2023,New,Notebook,Stationery,7,19,19
544661,105602,11/12/2024,2006,4,10,Cash,Completed,65,Karaj,9/26/2024,New,Webcam,Electronics,48,173,173
544662,100870,9/17/2025,2018,1,0,Gateway,Returned,19,Tehran,8/28/2023,VIP,Microphone,Electronics,85,85,85
544663,106522,8/2/2024,2005,1,30,Gateway,Completed,21,Tehran,1/27/2025,Regular,Laptop Stand,Accessories,28,20,20
544664,101564,3/5/2024,2010,2,5,Gateway,Completed,62,Rasht,10/4/2024,New,Fitness Band,Wearables,55,104,104
544665,108692,8/11/2024,2011,1,0,CardToCard,Completed,63,Karaj,4/21/2024,New,Desk Lamp,Home Office,32,32,32
544666,106682,1/31/2025,2016,1,10,Cash,Completed,34,Isfahan,2/6/2024,New,Monitor,Electronics,21,19,19
544667,103248,10/2/2024,2015,2,0,Gateway,Completed,22,Tehran,12/27/2024,Regular,Bluetooth Speaker,Electronics,58,116,116
544668,108710,9/13/2025,2007,4,10,Gateway,Returned,60,Tehran,12/26/2025,Regular,Headphones,Electronics,75,270,270
544669,105449,3/8/2024,2001,3,0,CardToCard,Completed,38,Tehran,4/29/2023,New,Wireless Mouse,Electronics,18,54,54
544670,105628,7/20/2025,2014,1,0,Gateway,Completed,19,Tehran,4/14/2024,Regular,Backpack,Accessories,42,42,42
544671,101149,9/28/2024,2015,1,5,Cash,Completed,51,Rasht,7/8/2024,Regular,Bluetooth Speaker,Electronics,58,55,55
544672,108612,6/7/2024,2013,1,0,Gateway,Completed,24,Isfahan,12/8/2023,Regular,Notebook,Stationery,7,7,7
544673,100100,7/20/2024,2006,2,0,Gateway,Completed,24,Ahvaz,12/9/2025,Regular,Webcam,Electronics,48,96,96
544674,103386,6/20/2024,2017,1,5,Gateway,Completed,29,Mashhad,9/30/2024,New,HDMI Cable,Accessories,11,10,10
544675,102618,1/13/2026,2020,2,5,Wallet,Completed,20,Karaj,11/17/2025,Regular,Gaming Controller,Gaming,68,129,129
544676,102150,9/12/2024,2007,3,10,Cash,Completed,58,Tabriz,1/2/2025,Regular,Headphones,Electronics,75,202,202
544677,105004,12/3/2025,2013,2,10,CardToCard,Returned,50,Tehran,11/20/2025,Regular,Notebook,Stationery,7,13,13
544678,109466,9/7/2024,2013,2,10,Wallet,Completed,34,Tabriz,12/11/2023,Regular,Notebook,Stationery,7,13,13
544679,106309,1/4/2024,2004,1,20,Gateway,Completed,37,Tehran,11/28/2025,Regular,Power Bank,Electronics,35,28,28
544680,101324,1/6/2024,2007,1,0,Gateway,Completed,60,Tehran,10/2/2024,New,Headphones,Electronics,75,75,75
544681,100455,11/13/2024,2016,2,10,Gateway,Completed,46,Rasht,3/31/2025,New,Monitor,Electronics,21,38,38
544682,103026,1/8/2026,2013,4,5,Wallet,Cancelled,48,Isfahan,12/17/2023,New,Notebook,Stationery,7,27,27
544684,103788,8/10/2025,2020,-2,0,Gateway,Completed,19,Tabriz,8/14/2023,VIP,Gaming Controller,Gaming,68,-136,-136
544685,101938,12/24/2024,2008,1,10,Gateway,Completed,44,Shiraz,2/27/2023,New,Phone Case,Accessories,14,13,13
544686,105128,8/25/2024,2013,1,0,CardToCard,Completed,42,Kerman,11/6/2024,Regular,Notebook,Stationery,7,7,7
544687,107829,7/9/2025,2017,1,10,CardToCard,Completed,44,Karaj,5/1/2023,New,HDMI Cable,Accessories,11,10,10
544688,103079,5/15/2025,2017,2,0,CardToCard,Completed,27,Kerman,1/17/2024,Regular,HDMI Cable,Accessories,11,22,22
544689,109355,1/31/2024,2009,1,0,Wallet,Completed,37,Rasht,5/3/2024,New,Smart Watch,Wearables,120,120,120
544690,102568,4/22/2025,2007,2,0,Gateway,Completed,48,Tabriz,5/30/2024,New,Headphones,Electronics,75,150,150
544691,101587,6/28/2025,2017,1,15,Gateway,Completed,57,Tehran,5/21/2023,Regular,HDMI Cable,Accessories,11,9,9
544692,102509,11/14/2024,2018,1,5,CardToCard,Completed,37,Tabriz,2/8/2023,Regular,Microphone,Electronics,85,81,81
544693,104258,10/22/2024,2017,2,10,Wallet,Completed,22,Rasht,2/22/2024,Regular,HDMI Cable,Accessories,11,20,20
544694,104435,11/11/2025,2012,1,0,Wallet,Completed,46,Karaj,2/19/2023,New,Office Chair,Home Office,180,180,180
544695,103443,11/16/2024,2008,1,5,Gateway,Completed,39,Mashhad,5/24/2023,VIP,Phone Case,Accessories,14,13,13
544696,109397,9/4/2024,2014,2,0,Wallet,Cancelled,29,Tabriz,9/14/2024,VIP,Backpack,Accessories,42,84,84
544697,103936,11/8/2025,2009,1,10,Gateway,Completed,58,Kerman,3/6/2024,Regular,Smart Watch,Wearables,120,108,108
544698,109689,6/11/2026,2007,2,20,Gateway,Cancelled,31,Karaj,5/27/2023,Regular,Headphones,Electronics,75,120,120
544699,108042,6/8/2024,2009,3,10,CardToCard,Completed,28,Isfahan,7/28/2025,Regular,Smart Watch,Wearables,120,324,324
544700,105353,11/23/2024,2011,1,20,Wallet,Completed,23,Shiraz,6/13/2024,Regular,Desk Lamp,Home Office,32,26,26
544701,105109,1/3/2024,2006,2,0,Wallet,Completed,33,Ahvaz,6/1/2024,Regular,Webcam,Electronics,48,96,96
544702,101489,2/23/2025,2001,1,10,Gateway,Completed,23,Tehran,9/2/2024,New,Wireless Mouse,Electronics,18,16,16
544703,102010,9/1/2024,2014,1,0,CardToCard,Completed,48,Shiraz,4/22/2023,Regular,Backpack,Accessories,42,42,42
544704,107835,12/14/2025,2010,1,0,Gateway,Completed,62,Tehran,3/10/2025,Regular,Fitness Band,Wearables,55,55,55
544705,106359,3/15/2026,2001,3,20,Gateway,Completed,19,Tehran,2/9/2023,Regular,Wireless Mouse,Electronics,18,43,43
544706,103313,4/10/2024,2009,1,20,Gateway,Completed,62,Tehran,2/14/2023,New,Smart Watch,Wearables,120,96,96
544707,103794,1/16/2026,2007,1,15,Wallet,Completed,49,Karaj,5/19/2025,New,Headphones,Electronics,75,64,64
544708,101278,7/4/2024,2008,2,5,Gateway,Completed,55,Tabriz,4/16/2024,New,Phone Case,Accessories,14,27,27
544709,105827,9/23/2024,2008,2,5,Gateway,Completed,25,Karaj,3/9/2023,New,Phone Case,Accessories,14,27,27
544710,108538,2/5/2026,2020,3,10,Gateway,Completed,56,Rasht,9/27/2024,VIP,Gaming Controller,Gaming,68,184,184
544711,109291,11/11/2024,2006,3,15,Gateway,Completed,45,Ahvaz,1/11/2025,Regular,Webcam,Electronics,48,122,122
544712,100257,1/15/2024,2001,1,10,Wallet,Completed,50,Tabriz,6/13/2025,Regular,Wireless Mouse,Electronics,18,16,16
544713,106088,2/14/2024,2011,4,0,Cash,Completed,39,Shiraz,10/25/2023,New,Desk Lamp,Home Office,32,128,128
544714,100539,10/18/2024,2005,3,0,Gateway,Completed,43,Mashhad,6/9/2023,Regular,Laptop Stand,Accessories,28,84,84
544715,105253,2/4/2026,2014,2,10,Gateway,Completed,52,Rasht,12/1/2024,Regular,Backpack,Accessories,42,76,76
544716,103612,3/17/2024,2017,1,5,CardToCard,Completed,50,Karaj,9/22/2025,New,HDMI Cable,Accessories,11,10,10
544717,106243,6/18/2024,2008,2,0,Gateway,Returned,62,Isfahan,5/29/2025,Regular,Phone Case,Accessories,14,28,28
544718,102160,5/20/2026,2014,3,5,Gateway,Completed,34,Tehran,3/10/2023,Regular,Backpack,Accessories,42,120,120
544719,101796,12/21/2024,2017,2,10,Gateway,Completed,27,Shiraz,7/19/2023,New,HDMI Cable,Accessories,11,20,20
544720,107038,1/24/2026,2020,1,5,Cash,Completed,44,Shiraz,12/17/2024,Regular,Gaming Controller,Gaming,68,65,65
544721,103518,11/27/2024,2013,1,0,Gateway,Completed,61,Tehran,5/20/2024,New,Notebook,Stationery,7,7,7
544722,109866,3/23/2025,2017,2,5,Wallet,Completed,55,Tehran,4/11/2023,Regular,HDMI Cable,Accessories,11,21,21
544723,107956,4/24/2026,2003,1,0,Gateway,Completed,24,Mashhad,8/7/2025,Regular,USB-C Cable,Accessories,9,9,9
544724,104722,5/6/2026,2005,2,10,Gateway,Completed,57,Kerman,11/1/2025,New,Laptop Stand,Accessories,28,50,50
544725,105161,5/23/2024,2004,1,0,Gateway,Completed,36,Tehran,4/17/2023,VIP,Power Bank,Electronics,35,35,35
544726,109139,8/7/2025,2013,1,0,Wallet,Completed,62,Tehran,10/13/2024,New,Notebook,Stationery,7,7,7
544727,101052,1/1/2025,2013,2,10,CardToCard,Completed,35,Shiraz,1/6/2025,New,Notebook,Stationery,7,13,13
544728,106775,5/9/2024,2018,2,10,Gateway,Completed,63,Tehran,12/13/2023,Regular,Microphone,Electronics,85,153,153
544729,107358,1/23/2024,2013,5,0,Gateway,Completed,31,Tehran,6/13/2025,Regular,Notebook,Stationery,7,35,35
544730,101480,3/14/2025,2001,1,0,CardToCard,Completed,37,Mashhad,6/24/2024,New,Wireless Mouse,Electronics,18,18,18
544731,108096,3/22/2024,2016,1,0,CardToCard,Completed,30,Shiraz,11/7/2023,Regular,Monitor,Electronics,21,21,21
544732,108767,4/13/2026,2004,1,5,Cash,Completed,28,Tabriz,3/24/2025,New,Power Bank,Electronics,35,33,33
544733,104080,8/4/2024,2013,2,5,CardToCard,Completed,54,Mashhad,3/15/2025,Regular,Notebook,Stationery,7,13,13
544734,107925,1/15/2025,2018,3,5,Wallet,Completed,41,Rasht,3/1/2023,Regular,Microphone,Electronics,85,242,242
544735,100519,9/19/2025,2013,3,0,Gateway,Completed,40,Tehran,7/1/2025,VIP,Notebook,Stationery,7,21,21
544736,103070,3/14/2025,2008,1,30,Gateway,Completed,21,Kerman,11/17/2023,Regular,Phone Case,Accessories,14,10,10
544737,107156,11/22/2024,2008,1,10,Gateway,Completed,30,Tehran,4/5/2023,Regular,Phone Case,Accessories,14,13,13
544738,105358,6/28/2025,2001,2,5,Cash,Completed,53,Tabriz,11/25/2024,Regular,Wireless Mouse,Electronics,18,34,34
544739,107013,6/19/2024,2014,1,15,Gateway,Completed,53,Rasht,12/9/2025,Regular,Backpack,Accessories,42,36,36
544740,101915,2/28/2025,2001,2,0,Gateway,Completed,33,Karaj,6/21/2023,New,Wireless Mouse,Electronics,18,36,36
544741,104987,5/15/2026,2017,2,0,Wallet,Completed,64,Ahvaz,9/16/2023,Regular,HDMI Cable,Accessories,11,22,22
544742,100968,11/9/2025,2008,2,5,Wallet,Completed,33,Mashhad,5/18/2023,Regular,Phone Case,Accessories,14,27,27
544743,105313,10/16/2024,2001,1,15,Wallet,Completed,28,Shiraz,6/25/2025,New,Wireless Mouse,Electronics,18,15,15
544744,102790,3/12/2026,2010,2,10,Gateway,Cancelled,58,Tehran,3/20/2023,Regular,Fitness Band,Wearables,55,99,99
544745,100203,1/25/2026,2007,2,0,CardToCard,Completed,41,Tehran,9/23/2023,VIP,Headphones,Electronics,75,150,150
544746,107262,8/22/2024,2011,1,5,Wallet,Completed,23,Isfahan,9/7/2023,New,Desk Lamp,Home Office,32,30,30
544747,105238,4/8/2026,2001,1,10,CardToCard,Completed,57,Tehran,10/26/2025,New,Wireless Mouse,Electronics,18,16,16
544748,100264,2/23/2025,2013,4,15,Gateway,Completed,62,Ahvaz,3/6/2023,Regular,Notebook,Stationery,7,24,24
544749,107820,4/6/2026,2008,1,10,Wallet,Completed,57,Tehran,7/31/2024,Regular,Phone Case,Accessories,14,13,13
544750,104616,4/19/2025,2013,3,5,Gateway,Completed,38,Isfahan,11/16/2025,Regular,Notebook,Stationery,7,20,20
544751,101713,3/24/2024,2003,1,0,CardToCard,Completed,60,Mashhad,9/24/2025,Regular,USB-C Cable,Accessories,9,9,9
544752,105623,4/30/2024,2020,4,5,Gateway,Completed,27,Rasht,7/8/2024,New,Gaming Controller,Gaming,68,258,258
544753,100858,3/6/2025,2007,4,0,Gateway,Completed,20,Shiraz,2/9/2023,New,Headphones,Electronics,75,300,300
544754,105052,1/22/2024,2013,2,0,Gateway,Completed,25,Tehran,3/17/2024,VIP,Notebook,Stationery,7,14,14
544755,102357,10/25/2025,2002,1,5,CardToCard,Completed,37,Karaj,2/6/2023,Regular,Mechanical Keyboard,Electronics,62,59,59
544756,107328,9/22/2024,2010,1,10,Gateway,Returned,50,Tehran,12/29/2024,Regular,Fitness Band,Wearables,55,50,50
544757,106095,1/28/2024,2001,2,20,Gateway,Completed,33,Tehran,10/22/2025,Regular,Wireless Mouse,Electronics,18,29,29
544758,102024,7/14/2025,2009,1,0,CardToCard,Completed,46,Isfahan,4/26/2024,VIP,Smart Watch,Wearables,120,120,120
544759,103666,6/7/2025,2011,1,5,Gateway,Completed,39,Tabriz,5/24/2023,Regular,Desk Lamp,Home Office,32,30,30
544760,109756,4/19/2024,2017,2,10,CardToCard,Completed,50,Qom,11/28/2024,Regular,HDMI Cable,Accessories,11,20,20
544761,105846,6/5/2024,2013,1,0,Gateway,Completed,25,Rasht,10/12/2025,New,Notebook,Stationery,7,7,7
544762,104964,10/4/2025,2007,1,15,Gateway,Completed,29,Kerman,3/19/2023,Regular,Headphones,Electronics,75,64,64
544763,100382,5/10/2024,2016,1,5,Gateway,Completed,62,Karaj,3/18/2023,Regular,Monitor,Electronics,21,20,20
544764,107587,1/6/2024,2008,2,15,CardToCard,Returned,57,Tehran,11/18/2023,New,Phone Case,Accessories,14,24,24
544765,100536,6/30/2026,2009,1,30,Gateway,Cancelled,25,Karaj,5/1/2023,Regular,Smart Watch,Wearables,120,84,84
544766,109173,9/7/2024,2005,3,0,CardToCard,Completed,21,Tabriz,10/7/2024,Regular,Laptop Stand,Accessories,28,84,84
544767,107714,2/12/2026,2010,2,0,Gateway,Completed,56,Shiraz,9/1/2024,Regular,Fitness Band,Wearables,55,110,110
544768,102504,12/23/2024,2013,1,0,Wallet,Completed,23,Isfahan,2/6/2025,Regular,Notebook,Stationery,7,7,7
544769,102474,5/14/2026,2007,2,0,Wallet,Completed,27,Isfahan,7/8/2025,New,Headphones,Electronics,75,150,150
544770,109880,1/6/2025,2002,2,5,Gateway,Returned,27,Karaj,2/26/2024,New,Mechanical Keyboard,Electronics,62,118,118
544771,100627,10/9/2025,2017,4,5,Wallet,Completed,34,Karaj,3/22/2024,New,HDMI Cable,Accessories,11,42,42
544772,106507,5/18/2026,2014,2,10,Gateway,Completed,63,Isfahan,1/24/2025,Regular,Backpack,Accessories,42,76,76
544773,102829,8/31/2024,2004,5,20,Cash,Completed,48,Qom,6/28/2024,Regular,Power Bank,Electronics,35,140,140
544774,102678,1/26/2024,2008,1,15,Gateway,Completed,60,Kerman,7/2/2024,Regular,Phone Case,Accessories,14,12,12
544775,101309,1/22/2025,2013,1,10,CardToCard,Completed,37,Mashhad,10/22/2025,VIP,Notebook,Stationery,7,6,6
544776,105121,10/19/2025,2013,2,10,Gateway,Completed,57,Tehran,2/7/2025,New,Notebook,Stationery,7,13,13
544777,103403,5/2/2025,2009,1,10,Gateway,Completed,25,Shiraz,5/9/2024,New,Smart Watch,Wearables,120,108,108
544778,102928,12/22/2025,2001,1,10,Gateway,Completed,33,Isfahan,3/6/2023,Regular,Wireless Mouse,Electronics,18,16,16
544779,101304,8/18/2024,2018,2,0,Gateway,Completed,60,Tehran,4/9/2025,VIP,Microphone,Electronics,85,170,170
544780,107578,2/28/2024,2013,5,30,Gateway,Completed,34,Kerman,12/10/2025,New,Notebook,Stationery,7,24,24
544781,108746,7/9/2024,2015,4,10,Gateway,Completed,42,Ahvaz,4/7/2025,New,Bluetooth Speaker,Electronics,58,209,209
544783,105989,10/16/2024,2005,1,0,Gateway,Completed,59,Tehran,9/23/2025,Regular,Laptop Stand,Accessories,28,28,28
544784,103880,9/26/2024,2001,2,20,CardToCard,Completed,20,Isfahan,4/3/2023,VIP,Wireless Mouse,Electronics,18,29,29
544785,100647,7/21/2024,2001,4,0,Gateway,Completed,40,Shiraz,12/8/2023,Regular,Wireless Mouse,Electronics,18,72,72
544786,106864,4/15/2024,2012,1,10,CardToCard,Completed,44,Qom,9/27/2024,Regular,Office Chair,Home Office,180,162,162
544787,100776,3/26/2025,2009,2,5,Wallet,Completed,63,Tehran,8/24/2023,Regular,Smart Watch,Wearables,120,228,228
544788,102112,9/6/2025,2005,1,10,Wallet,Completed,50,Shiraz,11/17/2025,Regular,Laptop Stand,Accessories,28,25,25
544789,101302,3/6/2026,2001,1,10,CardToCard,Completed,37,Isfahan,11/7/2024,Regular,Wireless Mouse,Electronics,18,16,16
544790,103181,8/26/2024,2017,1,0,Gateway,Completed,28,Tehran,5/29/2025,Regular,HDMI Cable,Accessories,11,11,11
544791,108320,7/24/2025,2017,1,30,Wallet,Completed,41,Tehran,6/30/2024,New,HDMI Cable,Accessories,11,8,8
544792,106424,3/31/2025,2006,1,0,CardToCard,Completed,51,Tehran,4/19/2025,New,Webcam,Electronics,48,48,48
544793,105839,2/3/2026,2011,2,0,Gateway,Completed,31,Tehran,1/5/2023,Regular,Desk Lamp,Home Office,32,64,64
544794,102538,8/23/2025,2001,2,15,Gateway,Completed,41,Qom,6/14/2025,New,Wireless Mouse,Electronics,18,31,31
544795,100923,6/7/2024,2004,3,5,Gateway,Completed,39,Karaj,7/27/2023,Regular,Power Bank,Electronics,35,100,100
544796,106701,8/18/2024,2015,2,5,CardToCard,Completed,60,Mashhad,2/18/2023,New,Bluetooth Speaker,Electronics,58,110,110
544797,105606,6/23/2025,2006,2,0,Wallet,Completed,20,Tehran,4/11/2024,Regular,Webcam,Electronics,48,96,96
544798,101466,10/11/2025,2015,1,0,Cash,Completed,23,Ahvaz,7/6/2023,New,Bluetooth Speaker,Electronics,58,58,58
544799,104456,3/9/2024,2015,1,0,Gateway,Completed,21,Tehran,8/20/2024,Regular,Bluetooth Speaker,Electronics,58,58,58
544800,106699,7/12/2025,2002,1,0,Gateway,Completed,33,Qom,7/2/2023,New,Mechanical Keyboard,Electronics,62,62,62
544801,101781,5/27/2024,2007,1,0,CardToCard,Completed,20,Mashhad,12/29/2025,Regular,Headphones,Electronics,75,75,75
544802,102800,4/19/2026,2006,3,0,CardToCard,Completed,37,Tehran,9/13/2024,Regular,Webcam,Electronics,48,144,144
544803,102605,5/15/2026,2006,1,0,CardToCard,Completed,54,Rasht,9/6/2025,New,Webcam,Electronics,48,48,48
544804,104433,1/12/2026,2012,1,0,CardToCard,Completed,61,Shiraz,1/11/2025,Regular,Office Chair,Home Office,180,180,180
544805,102736,1/13/2026,2006,1,0,CardToCard,Completed,24,Mashhad,7/2/2024,Regular,Webcam,Electronics,48,48,48
544806,105693,5/12/2026,2007,1,5,Gateway,Completed,60,Tehran,6/16/2023,Regular,Headphones,Electronics,75,71,71
544807,109856,9/4/2024,2016,1,0,CardToCard,Completed,41,Tabriz,9/2/2024,Regular,Monitor,Electronics,21,21,21
544808,100996,3/27/2025,2014,1,5,CardToCard,Completed,48,Mashhad,11/29/2023,Regular,Backpack,Accessories,42,40,40
544809,101859,4/25/2024,2013,3,0,Gateway,Completed,43,Tehran,4/22/2024,Regular,Notebook,Stationery,7,21,21
544810,105969,1/29/2025,2007,1,0,Wallet,Completed,27,Tabriz,11/21/2024,New,Headphones,Electronics,75,75,75
544811,106203,3/31/2024,2001,1,10,Gateway,Completed,28,Tabriz,10/18/2025,Regular,Wireless Mouse,Electronics,18,16,16
544812,108367,8/20/2025,2002,1,0,Gateway,Completed,34,Mashhad,2/21/2024,Regular,Mechanical Keyboard,Electronics,62,62,62
544813,108767,3/6/2024,2017,1,5,Gateway,Returned,28,Tabriz,3/24/2025,New,HDMI Cable,Accessories,11,10,10
544814,109434,1/12/2026,2007,3,10,Gateway,Completed,34,Ahvaz,6/25/2025,New,Headphones,Electronics,75,202,202
544815,102011,1/5/2026,2017,4,5,Gateway,Completed,41,Tehran,8/21/2025,Regular,HDMI Cable,Accessories,11,42,42
544816,106844,5/18/2026,2013,1,30,Gateway,Completed,34,Shiraz,2/2/2023,Regular,Notebook,Stationery,7,5,5
544817,107954,1/24/2024,2004,5,0,Cash,Completed,20,Shiraz,6/13/2023,Regular,Power Bank,Electronics,35,175,175
544818,107269,12/8/2025,2020,3,5,Gateway,Returned,40,Tehran,5/4/2023,VIP,Gaming Controller,Gaming,68,194,194
544819,105300,9/10/2024,2013,1,5,Gateway,Cancelled,41,Kerman,5/24/2025,Regular,Notebook,Stationery,7,7,7
544820,109326,6/18/2024,2017,1,5,CardToCard,Completed,39,Tabriz,6/10/2024,Regular,HDMI Cable,Accessories,11,10,10
544821,107479,10/10/2025,2017,1,0,CardToCard,Completed,56,Kerman,3/5/2024,New,HDMI Cable,Accessories,11,11,11
544822,109302,4/13/2024,2010,3,10,Wallet,Completed,58,Tabriz,3/28/2024,New,Fitness Band,Wearables,55,148,148
544823,103059,1/26/2026,2017,5,15,CardToCard,Completed,36,Karaj,3/8/2023,New,HDMI Cable,Accessories,11,47,47
544824,106197,1/26/2026,2007,2,30,Gateway,Completed,47,Tehran,6/26/2023,VIP,Headphones,Electronics,75,105,105
544825,105557,4/25/2025,2016,1,10,Gateway,Completed,22,Mashhad,7/27/2023,Regular,Monitor,Electronics,21,19,19
544826,101230,12/31/2024,2016,1,0,Gateway,Completed,31,Isfahan,10/30/2024,New,Monitor,Electronics,21,21,21
544827,101806,2/10/2026,2007,3,0,Gateway,Completed,20,Karaj,7/9/2025,Regular,Headphones,Electronics,75,225,225
544828,105783,9/7/2025,2020,4,5,Gateway,Completed,60,Tehran,4/28/2024,New,Gaming Controller,Gaming,68,258,258
544829,103272,1/28/2024,2008,1,0,Cash,Completed,37,Tehran,3/14/2024,Regular,Phone Case,Accessories,14,14,14
544830,103479,12/22/2024,2008,3,5,Cash,Completed,37,Mashhad,8/14/2025,New,Phone Case,Accessories,14,40,40
544831,102941,1/6/2025,2013,1,30,Gateway,Cancelled,52,Tehran,5/31/2025,New,Notebook,Stationery,7,5,5
544832,109593,1/9/2026,2020,3,5,CardToCard,Returned,65,Karaj,7/25/2023,Regular,Gaming Controller,Gaming,68,194,194
544833,100543,2/1/2026,2017,5,0,Gateway,Completed,41,Shiraz,4/16/2024,Regular,HDMI Cable,Accessories,11,55,55
544834,107414,4/14/2025,2017,1,5,Gateway,Completed,33,Rasht,8/21/2024,Regular,HDMI Cable,Accessories,11,10,10
544835,101231,4/7/2024,2014,3,5,Gateway,Completed,57,Rasht,10/13/2023,New,Backpack,Accessories,42,120,120
544836,106178,6/10/2025,2012,2,0,Gateway,Completed,44,Karaj,4/4/2024,Regular,Office Chair,Home Office,180,360,360
544837,102093,2/1/2025,2009,2,5,Gateway,Completed,56,Ahvaz,9/23/2025,Regular,Smart Watch,Wearables,120,228,228
544838,102659,12/31/2024,2014,4,30,CardToCard,Completed,50,Tehran,4/21/2023,Regular,Backpack,Accessories,42,118,118
544839,100855,6/11/2026,2004,3,0,Gateway,Completed,31,Tehran,3/28/2024,Regular,Power Bank,Electronics,35,105,105
544840,103314,6/25/2026,2002,2,5,Wallet,Completed,28,Mashhad,3/22/2024,Regular,Mechanical Keyboard,Electronics,62,118,118
544841,109208,12/20/2024,2002,4,5,Wallet,Completed,49,Kerman,9/7/2024,New,Mechanical Keyboard,Electronics,62,236,236
544842,102797,4/8/2026,2003,2,15,CardToCard,Completed,59,Tehran,7/24/2025,VIP,USB-C Cable,Accessories,9,15,15
544843,104548,7/30/2024,2015,1,5,Gateway,Completed,58,Karaj,12/15/2024,New,Bluetooth Speaker,Electronics,58,55,55
544844,104944,6/16/2024,2003,1,20,Cash,Completed,59,Shiraz,11/20/2023,New,USB-C Cable,Accessories,9,7,7
544845,109637,7/21/2025,2002,1,15,Gateway,Completed,65,Karaj,5/5/2024,Regular,Mechanical Keyboard,Electronics,62,53,53
544846,104420,3/8/2025,2015,3,10,Cash,Completed,22,Kerman,3/8/2025,Regular,Bluetooth Speaker,Electronics,58,157,157
544847,101166,10/6/2025,2006,2,0,Gateway,Completed,23,Tabriz,1/30/2025,Regular,Webcam,Electronics,48,96,96
544848,105371,4/5/2024,2007,1,5,Gateway,Completed,55,Tehran,3/24/2023,Regular,Headphones,Electronics,75,71,71
544849,106962,2/20/2025,2011,1,15,Gateway,Completed,39,Tehran,11/28/2024,New,Desk Lamp,Home Office,32,27,27
544850,101416,8/12/2025,2014,1,30,CardToCard,Completed,55,Tehran,12/4/2025,Regular,Backpack,Accessories,42,29,29
544851,101738,3/8/2025,2010,2,20,Gateway,Completed,22,Shiraz,3/8/2024,New,Fitness Band,Wearables,55,88,88
